architecture,branching,distractors,evaluation_axis,example_id,heads,layers,model_seed,position_mode,predicate,required_path,sequence_length,target_margin,target_rank,template_id,top1_correct,total_depth,tree_seed,width
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t1:prandomized:tree211:i5,4,8,37,randomized,isAncestor,2,64,-0.37969207763671875,2,1,0,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t2:prandomized:tree307:i6,4,8,37,randomized,isAncestor,2,64,14.26572036743164,1,2,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree211:i4,4,8,37,randomized,isAncestor,3,64,15.658710479736328,1,0,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree211:i5,4,8,37,randomized,isAncestor,3,64,-0.37969207763671875,2,1,0,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t2:prandomized:tree307:i6,4,8,37,randomized,isAncestor,3,64,16.579824447631836,1,2,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t0:prandomized:tree211:i4,4,8,37,randomized,isAncestor,4,64,14.398439407348633,1,0,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t1:prandomized:tree211:i5,4,8,37,randomized,isAncestor,4,64,-0.37969207763671875,2,1,0,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t2:prandomized:tree307:i6,4,8,37,randomized,isAncestor,4,64,15.412698745727539,1,2,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t0:prandomized:tree211:i4,4,8,37,randomized,isAncestor,6,64,16.386749267578125,1,0,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t1:prandomized:tree211:i5,4,8,37,randomized,isAncestor,6,64,-0.37969207763671875,2,1,0,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t2:prandomized:tree307:i6,4,8,37,randomized,isAncestor,6,64,12.957717895507812,1,2,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t0:prandomized:tree211:i4,4,8,37,randomized,isAncestor,8,64,16.575191497802734,1,0,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t1:prandomized:tree211:i5,4,8,37,randomized,isAncestor,8,64,-0.37969207763671875,2,1,0,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t2:prandomized:tree307:i6,4,8,37,randomized,isAncestor,8,64,14.1912841796875,1,2,1,8,307,64
depth8,2,4,branching,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree101:i10007,4,8,37,randomized,isAncestor,3,64,15.25637435913086,1,3,1,8,101,64
depth8,2,4,branching,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree211:i10004,4,8,37,randomized,isAncestor,3,64,16.94076156616211,1,0,1,8,211,64
depth8,2,4,branching,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree307:i10004,4,8,37,randomized,isAncestor,3,64,15.402362823486328,1,0,1,8,307,64
depth8,2,4,branching,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree307:i10005,4,8,37,randomized,isAncestor,3,64,12.557451248168945,1,1,1,8,307,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree211:i20007,4,8,37,randomized,isAncestor,3,64,9.578433990478516,1,3,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d1:b2:N4:t1:prandomized:tree101:i5,4,8,37,randomized,isAncestor,1,65,12.971355438232422,1,1,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d1:b2:N4:t1:prandomized:tree307:i5,4,8,37,randomized,isAncestor,1,65,9.628795623779297,1,1,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t1:prandomized:tree101:i5,4,8,37,randomized,isAncestor,2,65,12.971351623535156,1,1,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t1:prandomized:tree307:i5,4,8,37,randomized,isAncestor,2,65,9.628795623779297,1,1,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree101:i5,4,8,37,randomized,isAncestor,3,65,12.971353530883789,1,1,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree307:i5,4,8,37,randomized,isAncestor,3,65,9.628795623779297,1,1,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t1:prandomized:tree101:i5,4,8,37,randomized,isAncestor,4,65,12.971355438232422,1,1,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t1:prandomized:tree307:i5,4,8,37,randomized,isAncestor,4,65,9.628795623779297,1,1,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t1:prandomized:tree101:i5,4,8,37,randomized,isAncestor,6,65,12.971353530883789,1,1,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t1:prandomized:tree307:i5,4,8,37,randomized,isAncestor,6,65,9.628795623779297,1,1,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t1:prandomized:tree101:i5,4,8,37,randomized,isAncestor,8,65,12.971353530883789,1,1,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t1:prandomized:tree307:i5,4,8,37,randomized,isAncestor,8,65,9.628795623779297,1,1,1,8,307,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree101:i20004,4,8,37,randomized,isAncestor,3,65,17.134979248046875,1,0,1,8,101,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree101:i20005,4,8,37,randomized,isAncestor,3,65,14.366447448730469,1,1,1,8,101,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree307:i20005,4,8,37,randomized,isAncestor,3,65,14.298845291137695,1,1,1,8,307,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t2:prandomized:tree307:i20006,4,8,37,randomized,isAncestor,3,65,14.372554779052734,1,2,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d1:b2:N4:t2:prandomized:tree101:i6,4,8,37,randomized,isAncestor,1,66,14.659297943115234,1,2,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d1:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,1,66,12.350137710571289,1,3,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d1:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,1,66,14.705144882202148,1,3,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t2:prandomized:tree101:i6,4,8,37,randomized,isAncestor,2,66,11.176971435546875,1,2,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,2,66,12.350137710571289,1,3,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,2,66,14.705144882202148,1,3,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t2:prandomized:tree101:i6,4,8,37,randomized,isAncestor,3,66,12.597461700439453,1,2,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,3,66,12.350137710571289,1,3,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,3,66,14.705144882202148,1,3,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t2:prandomized:tree101:i6,4,8,37,randomized,isAncestor,4,66,16.214759826660156,1,2,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,4,66,12.350137710571289,1,3,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,4,66,14.705144882202148,1,3,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t2:prandomized:tree101:i6,4,8,37,randomized,isAncestor,6,66,16.0511417388916,1,2,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,6,66,12.350137710571289,1,3,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,6,66,14.705144882202148,1,3,1,8,307,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t2:prandomized:tree101:i6,4,8,37,randomized,isAncestor,8,66,15.066089630126953,1,2,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,8,66,12.350137710571289,1,3,1,8,101,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,8,66,14.705144882202148,1,3,1,8,307,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree101:i20007,4,8,37,randomized,isAncestor,3,66,13.541847229003906,1,3,1,8,101,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t0:prandomized:tree211:i20004,4,8,37,randomized,isAncestor,3,66,14.88998031616211,1,0,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d1:b2:N4:t2:prandomized:tree211:i6,4,8,37,randomized,isAncestor,1,67,14.649608612060547,1,2,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d2:b2:N4:t2:prandomized:tree211:i6,4,8,37,randomized,isAncestor,2,67,13.310995101928711,1,2,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d3:b2:N4:t2:prandomized:tree211:i6,4,8,37,randomized,isAncestor,3,67,11.128543853759766,1,2,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d4:b2:N4:t2:prandomized:tree211:i6,4,8,37,randomized,isAncestor,4,67,15.93941879272461,1,2,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d6:b2:N4:t2:prandomized:tree211:i6,4,8,37,randomized,isAncestor,6,67,12.68539810180664,1,2,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D8:d8:b2:N4:t2:prandomized:tree211:i6,4,8,37,randomized,isAncestor,8,67,16.0128116607666,1,2,1,8,211,64
depth8,2,4,branching,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree211:i10007,4,8,37,randomized,isAncestor,3,67,6.5653228759765625,1,3,1,8,211,64
depth8,2,4,branching,test:isAncestor:D8:d3:b2:N4:t3:prandomized:tree307:i10007,4,8,37,randomized,isAncestor,3,67,14.258590698242188,1,3,1,8,307,64
depth8,2,4,distractors,test:isAncestor:D8:d3:b2:N4:t1:prandomized:tree211:i20005,4,8,37,randomized,isAncestor,3,67,13.426641464233398,1,1,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t0:paligned:tree101:i20000,4,8,37,aligned,isAncestor,3,71,11.055099487304688,1,0,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t1:paligned:tree101:i20001,4,8,37,aligned,isAncestor,3,71,15.46782112121582,1,1,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t2:paligned:tree101:i20002,4,8,37,aligned,isAncestor,3,71,16.30707550048828,1,2,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t3:paligned:tree101:i20003,4,8,37,aligned,isAncestor,3,71,12.604515075683594,1,3,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t0:paligned:tree211:i20000,4,8,37,aligned,isAncestor,3,71,13.659589767456055,1,0,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t1:paligned:tree211:i20001,4,8,37,aligned,isAncestor,3,71,15.153244018554688,1,1,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t2:paligned:tree211:i20002,4,8,37,aligned,isAncestor,3,71,15.952398300170898,1,2,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t3:paligned:tree211:i20003,4,8,37,aligned,isAncestor,3,71,14.100482940673828,1,3,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t0:paligned:tree307:i20000,4,8,37,aligned,isAncestor,3,71,11.716461181640625,1,0,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t1:paligned:tree307:i20001,4,8,37,aligned,isAncestor,3,71,15.294963836669922,1,1,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t2:paligned:tree307:i20002,4,8,37,aligned,isAncestor,3,71,12.064949035644531,1,2,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t3:paligned:tree307:i20003,4,8,37,aligned,isAncestor,3,71,11.585224151611328,1,3,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t3:prandomized:tree307:i20007,4,8,37,randomized,isAncestor,3,73,14.149389266967773,1,3,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t2:prandomized:tree101:i20006,4,8,37,randomized,isAncestor,3,74,16.761089324951172,1,2,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t2:prandomized:tree211:i20006,4,8,37,randomized,isAncestor,3,74,15.560905456542969,1,2,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t0:prandomized:tree307:i20004,4,8,37,randomized,isAncestor,3,75,14.701263427734375,1,0,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t3:prandomized:tree211:i20007,4,8,37,randomized,isAncestor,3,76,12.807231903076172,1,3,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t0:prandomized:tree101:i20004,4,8,37,randomized,isAncestor,3,77,17.809690475463867,1,0,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t1:prandomized:tree101:i20005,4,8,37,randomized,isAncestor,3,77,14.43741226196289,1,1,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t1:prandomized:tree307:i20005,4,8,37,randomized,isAncestor,3,77,14.471712112426758,1,1,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t2:prandomized:tree307:i20006,4,8,37,randomized,isAncestor,3,77,15.431533813476562,1,2,1,8,307,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t3:prandomized:tree101:i20007,4,8,37,randomized,isAncestor,3,78,14.628242492675781,1,3,1,8,101,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t0:prandomized:tree211:i20004,4,8,37,randomized,isAncestor,3,78,15.806941986083984,1,0,1,8,211,64
depth8,2,16,distractors,test:isAncestor:D8:d3:b2:N16:t1:prandomized:tree211:i20005,4,8,37,randomized,isAncestor,3,79,13.062433242797852,1,1,1,8,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t0:paligned:tree101:i0,4,8,37,aligned,isAncestor,1,83,16.055063247680664,1,0,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:paligned:tree101:i1,4,8,37,aligned,isAncestor,1,83,15.672904968261719,1,1,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:paligned:tree101:i2,4,8,37,aligned,isAncestor,1,83,8.867473602294922,1,2,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:paligned:tree101:i3,4,8,37,aligned,isAncestor,1,83,13.261240005493164,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,1,83,12.331390380859375,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t0:paligned:tree211:i0,4,8,37,aligned,isAncestor,1,83,11.221759796142578,1,0,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:paligned:tree211:i1,4,8,37,aligned,isAncestor,1,83,15.294689178466797,1,1,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:paligned:tree211:i2,4,8,37,aligned,isAncestor,1,83,15.213790893554688,1,2,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:paligned:tree211:i3,4,8,37,aligned,isAncestor,1,83,15.007242202758789,1,3,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t0:paligned:tree307:i0,4,8,37,aligned,isAncestor,1,83,13.377586364746094,1,0,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t1:paligned:tree307:i1,4,8,37,aligned,isAncestor,1,83,14.650175094604492,1,1,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t2:paligned:tree307:i2,4,8,37,aligned,isAncestor,1,83,16.756755828857422,1,2,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:paligned:tree307:i3,4,8,37,aligned,isAncestor,1,83,14.566978454589844,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d1:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,1,83,15.774421691894531,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t0:paligned:tree101:i0,4,8,37,aligned,isAncestor,2,83,12.51584243774414,1,0,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:paligned:tree101:i1,4,8,37,aligned,isAncestor,2,83,15.672904968261719,1,1,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:paligned:tree101:i2,4,8,37,aligned,isAncestor,2,83,9.27859115600586,1,2,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:paligned:tree101:i3,4,8,37,aligned,isAncestor,2,83,13.261240005493164,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,2,83,12.331390380859375,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t0:paligned:tree211:i0,4,8,37,aligned,isAncestor,2,83,12.232610702514648,1,0,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:paligned:tree211:i1,4,8,37,aligned,isAncestor,2,83,15.294689178466797,1,1,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:paligned:tree211:i2,4,8,37,aligned,isAncestor,2,83,11.282068252563477,1,2,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:paligned:tree211:i3,4,8,37,aligned,isAncestor,2,83,15.007242202758789,1,3,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t0:paligned:tree307:i0,4,8,37,aligned,isAncestor,2,83,6.996875762939453,1,0,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t1:paligned:tree307:i1,4,8,37,aligned,isAncestor,2,83,14.650175094604492,1,1,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t2:paligned:tree307:i2,4,8,37,aligned,isAncestor,2,83,12.624225616455078,1,2,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:paligned:tree307:i3,4,8,37,aligned,isAncestor,2,83,14.566978454589844,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d2:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,2,83,15.774421691894531,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t0:paligned:tree101:i0,4,8,37,aligned,isAncestor,3,83,13.835283279418945,1,0,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:paligned:tree101:i1,4,8,37,aligned,isAncestor,3,83,15.672904968261719,1,1,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:paligned:tree101:i2,4,8,37,aligned,isAncestor,3,83,14.882833480834961,1,2,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:paligned:tree101:i3,4,8,37,aligned,isAncestor,3,83,13.261240005493164,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,3,83,12.331390380859375,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t0:paligned:tree211:i0,4,8,37,aligned,isAncestor,3,83,12.892475128173828,1,0,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:paligned:tree211:i1,4,8,37,aligned,isAncestor,3,83,15.294689178466797,1,1,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:paligned:tree211:i2,4,8,37,aligned,isAncestor,3,83,15.27950668334961,1,2,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:paligned:tree211:i3,4,8,37,aligned,isAncestor,3,83,15.007242202758789,1,3,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t0:paligned:tree307:i0,4,8,37,aligned,isAncestor,3,83,16.28515625,1,0,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t1:paligned:tree307:i1,4,8,37,aligned,isAncestor,3,83,14.650175094604492,1,1,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t2:paligned:tree307:i2,4,8,37,aligned,isAncestor,3,83,14.535024642944336,1,2,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:paligned:tree307:i3,4,8,37,aligned,isAncestor,3,83,14.566978454589844,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d3:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,3,83,15.774421691894531,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t0:paligned:tree101:i0,4,8,37,aligned,isAncestor,4,83,9.316915512084961,1,0,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:paligned:tree101:i1,4,8,37,aligned,isAncestor,4,83,15.672904968261719,1,1,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:paligned:tree101:i2,4,8,37,aligned,isAncestor,4,83,14.368785858154297,1,2,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:paligned:tree101:i3,4,8,37,aligned,isAncestor,4,83,13.261240005493164,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,4,83,12.331390380859375,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t0:paligned:tree211:i0,4,8,37,aligned,isAncestor,4,83,12.76498794555664,1,0,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:paligned:tree211:i1,4,8,37,aligned,isAncestor,4,83,15.294689178466797,1,1,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:paligned:tree211:i2,4,8,37,aligned,isAncestor,4,83,12.211973190307617,1,2,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:paligned:tree211:i3,4,8,37,aligned,isAncestor,4,83,15.007242202758789,1,3,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t0:paligned:tree307:i0,4,8,37,aligned,isAncestor,4,83,12.286672592163086,1,0,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t1:paligned:tree307:i1,4,8,37,aligned,isAncestor,4,83,14.650175094604492,1,1,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t2:paligned:tree307:i2,4,8,37,aligned,isAncestor,4,83,14.874397277832031,1,2,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:paligned:tree307:i3,4,8,37,aligned,isAncestor,4,83,14.566978454589844,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d4:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,4,83,15.774421691894531,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t0:paligned:tree101:i0,4,8,37,aligned,isAncestor,6,83,14.368919372558594,1,0,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:paligned:tree101:i1,4,8,37,aligned,isAncestor,6,83,15.672904968261719,1,1,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:paligned:tree101:i2,4,8,37,aligned,isAncestor,6,83,8.18173599243164,1,2,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:paligned:tree101:i3,4,8,37,aligned,isAncestor,6,83,13.261240005493164,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:prandomized:tree101:i7,4,8,37,randomized,isAncestor,6,83,12.331390380859375,1,3,1,12,101,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t0:paligned:tree211:i0,4,8,37,aligned,isAncestor,6,83,12.855691909790039,1,0,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:paligned:tree211:i1,4,8,37,aligned,isAncestor,6,83,15.294689178466797,1,1,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:paligned:tree211:i2,4,8,37,aligned,isAncestor,6,83,13.24638557434082,1,2,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:paligned:tree211:i3,4,8,37,aligned,isAncestor,6,83,15.007242202758789,1,3,1,12,211,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t0:paligned:tree307:i0,4,8,37,aligned,isAncestor,6,83,15.514671325683594,1,0,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t1:paligned:tree307:i1,4,8,37,aligned,isAncestor,6,83,14.650175094604492,1,1,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t2:paligned:tree307:i2,4,8,37,aligned,isAncestor,6,83,10.173397064208984,1,2,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:paligned:tree307:i3,4,8,37,aligned,isAncestor,6,83,14.566978454589844,1,3,1,12,307,64
depth8,2,4,depth_path,test:isAncestor:D12:d6:b2:N4:t3:prandomized:tree307:i7,4,8,37,randomized,isAncestor,6,83,15.774421691894531,1,3,1,12,307,64
