baseline_target_logprob,component,donor_family,family,identity,layer,mode,model_id,revision,semantic,syntax,target_logprob_change
-0.9448333978652954,sa,arrow:animal,arrow:geography,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,-0.09990668296813965
-2.138657569885254,sa,arrow:animal,arrow:geography,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,-0.05844306945800781
-0.33268964290618896,sa,question:animal,question:geography,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,-0.028211623430252075
-0.7016850113868713,sa,question:animal,question:geography,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.039631426334381104
-1.97080397605896,sa,alternation:animal,alternation:tense,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.9413020610809326
-2.077249050140381,sa,alternation:animal,alternation:tense,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.09145355224609375
-0.06130878999829292,sa,mapping:animal,mapping:tense,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.10763093456625938
-0.0621170736849308,sa,mapping:animal,mapping:tense,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.023841019719839096
-0.6350164413452148,sa,arrow:animal,arrow:tense,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.4494781494140625
-0.47608327865600586,sa,arrow:animal,arrow:tense,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,0.01673486828804016
-0.3218518793582916,sa,question:animal,question:tense,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.21785679459571838
-0.33328571915626526,sa,question:animal,question:tense,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,0.03367015719413757
-1.1992031335830688,sa,alternation:animal,alternation:direction,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.04380166530609131
-0.4335789084434509,sa,alternation:animal,alternation:direction,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.4606757164001465
-0.5920091271400452,sa,mapping:animal,mapping:direction,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.01344996690750122
-0.29745420813560486,sa,mapping:animal,mapping:direction,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.03170904517173767
-2.4165139198303223,sa,arrow:animal,arrow:direction,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,0.08898663520812988
-1.2362991571426392,sa,arrow:animal,arrow:direction,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.049749016761779785
-0.37534359097480774,sa,question:animal,question:direction,2,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.005048930644989014
-0.31869152188301086,sa,question:animal,question:direction,3,27,replace_semantic_mismatch,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.0032156407833099365
-2.7236595153808594,sa,arrow:animal,alternation:number,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.058537960052490234
-1.1689479351043701,sa,arrow:animal,alternation:number,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.021052956581115723
-0.5363903045654297,sa,alternation:animal,mapping:number,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,-0.06994473934173584
-0.18370883166790009,sa,alternation:animal,mapping:number,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.00373801589012146
-1.0664994716644287,sa,alternation:animal,arrow:number,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.017125368118286133
-0.9924983978271484,sa,alternation:animal,arrow:number,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.07395267486572266
-1.068599820137024,sa,alternation:animal,question:number,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,-0.025724053382873535
-0.949868381023407,sa,alternation:animal,question:number,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.020614922046661377
-1.3929387331008911,sa,arrow:animal,alternation:color,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.0770949125289917
-1.6863932609558105,sa,arrow:animal,alternation:color,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,-0.25261127948760986
-0.45522192120552063,sa,alternation:animal,mapping:color,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,0.010491520166397095
-1.497774600982666,sa,alternation:animal,mapping:color,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,-0.14331960678100586
-1.0279550552368164,sa,alternation:animal,arrow:color,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.03069305419921875
-1.3027722835540771,sa,alternation:animal,arrow:color,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,-0.10710346698760986
-0.4456680119037628,sa,alternation:animal,question:color,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.01269221305847168
-0.3952460289001465,sa,alternation:animal,question:color,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,-0.03746384382247925
-0.642569899559021,sa,arrow:color,alternation:animal,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.11941343545913696
-1.5554593801498413,sa,arrow:color,alternation:animal,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.25548720359802246
-0.5352122187614441,sa,alternation:color,mapping:animal,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.00623774528503418
-0.44126006960868835,sa,alternation:color,mapping:animal,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.0898837149143219
-1.734141230583191,sa,alternation:color,arrow:animal,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.26337146759033203
-0.9108942151069641,sa,alternation:color,arrow:animal,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.10241478681564331
-0.7575696110725403,sa,alternation:color,question:animal,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.10950499773025513
-1.2352173328399658,sa,alternation:color,question:animal,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.009321928024291992
-0.9698891043663025,sa,arrow:animal,alternation:temperature,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,0.02819293737411499
-0.694771409034729,sa,arrow:animal,alternation:temperature,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,alternation,-0.18222010135650635
-0.3067984879016876,sa,alternation:animal,mapping:temperature,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.014679938554763794
-0.28149354457855225,sa,alternation:animal,mapping:temperature,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,mapping,0.030767977237701416
-0.9431058764457703,sa,alternation:animal,arrow:temperature,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,0.0166969895362854
-0.6881223320960999,sa,alternation:animal,arrow:temperature,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,arrow,-0.022461652755737305
-0.49627211689949036,sa,alternation:animal,question:temperature,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,0.09224769473075867
-0.5766375660896301,sa,alternation:animal,question:temperature,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,temperature,question,-0.03753387928009033
-1.809414267539978,sa,arrow:animal,alternation:magnitude,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.08497858047485352
-1.1689479351043701,sa,arrow:animal,alternation:magnitude,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,alternation,-0.021052956581115723
-0.6392275094985962,sa,alternation:animal,mapping:magnitude,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,-0.05306023359298706
-0.18370883166790009,sa,alternation:animal,mapping:magnitude,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,mapping,0.00373801589012146
-1.142284870147705,sa,alternation:animal,arrow:magnitude,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,-0.008782267570495605
-0.9924983978271484,sa,alternation:animal,arrow:magnitude,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,arrow,0.07395267486572266
-0.31128254532814026,sa,alternation:animal,question:magnitude,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,-0.05049458146095276
-0.949868381023407,sa,alternation:animal,question:magnitude,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,magnitude,question,0.020614922046661377
-0.9206460118293762,sa,arrow:animal,alternation:geography,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.5005589127540588
-1.5245424509048462,sa,arrow:animal,alternation:geography,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,alternation,-0.3887542486190796
-0.08081910014152527,sa,alternation:animal,mapping:geography,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,0.017964132130146027
-0.09825953096151352,sa,alternation:animal,mapping:geography,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,mapping,-0.008843593299388885
-0.9448333978652954,sa,alternation:animal,arrow:geography,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,0.025142312049865723
-2.138657569885254,sa,alternation:animal,arrow:geography,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,arrow,-0.030849933624267578
-0.33268964290618896,sa,alternation:animal,question:geography,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,0.032903075218200684
-0.7016850113868713,sa,alternation:animal,question:geography,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,geography,question,-0.007472336292266846
-1.97080397605896,sa,arrow:animal,alternation:tense,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-1.3351547718048096
-2.077249050140381,sa,arrow:animal,alternation:tense,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,alternation,-0.05085325241088867
-0.06130878999829292,sa,alternation:animal,mapping:tense,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.08217671141028404
-0.0621170736849308,sa,alternation:animal,mapping:tense,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,mapping,-0.019866418093442917
-0.6350164413452148,sa,alternation:animal,arrow:tense,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,-0.2886473536491394
-0.47608327865600586,sa,alternation:animal,arrow:tense,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,arrow,0.0018451213836669922
-0.3218518793582916,sa,alternation:animal,question:tense,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.123167484998703
-0.33328571915626526,sa,alternation:animal,question:tense,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,tense,question,-0.020907044410705566
-1.1992031335830688,sa,arrow:animal,alternation:direction,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.0332721471786499
-0.4335789084434509,sa,arrow:animal,alternation:direction,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,alternation,-0.4536774754524231
-0.5920091271400452,sa,alternation:animal,mapping:direction,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,0.0022281408309936523
-0.29745420813560486,sa,alternation:animal,mapping:direction,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,mapping,-0.04946988821029663
-2.4165139198303223,sa,alternation:animal,arrow:direction,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,0.09976983070373535
-1.2362991571426392,sa,alternation:animal,arrow:direction,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,arrow,-0.07107794284820557
-0.37534359097480774,sa,alternation:animal,question:direction,2,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,-0.010151386260986328
-0.31869152188301086,sa,alternation:animal,question:direction,3,27,replace_nonequivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,direction,question,0.0013190507888793945
-2.7236595153808594,ff,alternation:number,alternation:number,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,-0.5154948234558105
-1.1689479351043701,ff,alternation:number,alternation:number,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,alternation,0.029219865798950195
-0.5363903045654297,ff,mapping:number,mapping:number,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.23243901133537292
-0.18370883166790009,ff,mapping:number,mapping:number,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,mapping,0.06372523307800293
-1.0664994716644287,ff,arrow:number,arrow:number,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,-0.1311122179031372
-0.9924983978271484,ff,arrow:number,arrow:number,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,arrow,0.5453792810440063
-1.068599820137024,ff,question:number,question:number,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.4368720054626465
-0.949868381023407,ff,question:number,question:number,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,number,question,0.2803000211715698
-1.3929387331008911,ff,alternation:color,alternation:color,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,0.7021165490150452
-1.6863932609558105,ff,alternation:color,alternation:color,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,alternation,0.5979187488555908
-0.45522192120552063,ff,mapping:color,mapping:color,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,0.1973269283771515
-1.497774600982666,ff,mapping:color,mapping:color,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,mapping,0.47214949131011963
-1.0279550552368164,ff,arrow:color,arrow:color,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.3023882508277893
-1.3027722835540771,ff,arrow:color,arrow:color,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,arrow,0.45287030935287476
-0.4456680119037628,ff,question:color,question:color,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.27839016914367676
-0.3952460289001465,ff,question:color,question:color,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,color,question,0.2558269649744034
-0.642569899559021,ff,alternation:animal,alternation:animal,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,0.3219881057739258
-1.5554593801498413,ff,alternation:animal,alternation:animal,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,alternation,-0.2630122900009155
-0.5352122187614441,ff,mapping:animal,mapping:animal,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,0.42756548523902893
-0.44126006960868835,ff,mapping:animal,mapping:animal,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,mapping,-0.0493415892124176
-1.734141230583191,ff,arrow:animal,arrow:animal,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,0.7529277801513672
-0.9108942151069641,ff,arrow:animal,arrow:animal,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,arrow,-0.13863414525985718
-0.7575696110725403,ff,question:animal,question:animal,2,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,0.4259704351425171
-1.2352173328399658,ff,question:animal,question:animal,3,27,replace_equivalent,Qwen/Qwen3-0.6B,c1899de289a04d12100db370d81485cdf75e47ca,animal,question,-0.31412768363952637
