boundary,example_id,model_depth,model_seed,path_probabilities,required_path,target_margin,top_path_hop,total_depth
17,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,1.886891e-14;2.29821e-10;2.970662e-14;8.93687e-06;1.197777e-10;2.577076e-11;7.995479e-11;1.062629e-08;5.746081e-14;1.242721e-10;4.257602e-07;4.132244e-10;1.464982e-10,8,10.019357681274414,3,12
18,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,2.810048e-14;4.066045e-10;8.212193e-14;1.22534e-05;2.174529e-10;5.703112e-11;1.654751e-10;1.880235e-08;1.514173e-13;2.29188e-10;6.439032e-07;8.062528e-10;2.782933e-10,8,9.705643653869629,3,12
19,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,6.063555e-14;1.086407e-09;5.018614e-13;2.695735e-05;7.83461e-10;1.99179e-10;6.632193e-10;5.426202e-08;6.771355e-13;8.877137e-10;1.385932e-06;2.753431e-09;1.010023e-09,8,9.301518440246582,3,12
20,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,1.153957e-13;3.131088e-09;2.045463e-12;6.005709e-05;2.505016e-09;6.183355e-10;2.273096e-09;1.057452e-07;2.646626e-12;2.58668e-09;2.964309e-06;6.863273e-09;2.985935e-09,8,8.724061012268066,3,12
21,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,2.613605e-13;9.394553e-09;1.270214e-11;0.0001570848;8.187842e-09;2.18435e-09;7.527855e-09;2.75924e-07;1.83104e-11;9.265824e-09;6.490689e-06;2.665527e-08;1.081589e-08,8,8.19124984741211,3,12
22,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,3.864005e-13;1.662756e-08;2.91503e-11;0.000220284;1.444383e-08;3.636391e-09;1.453036e-08;4.280046e-07;4.144236e-11;1.608085e-08;9.508253e-06;4.864328e-08;1.758346e-08,8,7.92867374420166,3,12
23,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,5.493498e-13;2.488168e-08;6.166738e-11;0.0003255141;2.795762e-08;6.751083e-09;2.785193e-08;6.973529e-07;9.172547e-11;2.911258e-08;1.281549e-05;7.709818e-08;2.929935e-08,8,7.650918960571289,3,12
24,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,12,23,8.206979e-13;4.032334e-08;1.379394e-10;0.0004744701;4.801903e-08;1.089847e-08;4.791326e-08;1.045844e-06;1.895397e-10;4.706289e-08;1.809617e-05;1.241709e-07;4.818004e-08,8,7.338870048522949,3,12
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,7.185238e-18;1.493254e-17;4.174723e-22;9.01922e-17;4.44065e-21;3.545646e-15;1;5.10441e-19;9.920665e-22;3.251668e-18;6.211862e-28;1.468601e-25;2.099633e-18;6.613933e-25;1.036389e-21;2.249282e-18;3.596968e-23,6,-51.75913619995117,6,16
1,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,3.087357e-10;8.178371e-09;6.740289e-08;5.162703e-07;1.049846e-07;0.002315718;5.674895e-06;1.008835e-06;1.668389e-12;8.867199e-12;5.196724e-11;3.088181e-14;7.585074e-09;1.080121e-12;3.69155e-05;3.988654e-14;2.436548e-14,6,-7.937465667724609,5,16
2,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.853337e-15;5.467741e-12;1.684775e-11;4.569275e-14;9.968294e-14;3.307533e-10;5.212727e-15;1.439923e-10;4.274746e-20;7.827159e-14;4.070219e-12;6.145417e-15;2.346215e-15;1.691014e-19;5.378523e-12;1.552002e-20;5.086953e-17,6,13.455717086791992,5,16
3,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.762298e-16;1.350332e-12;2.187748e-12;9.164736e-14;2.338239e-15;2.877468e-11;4.836594e-17;1.488541e-11;3.895288e-20;2.047168e-14;3.320464e-13;2.201533e-13;5.436324e-15;9.285146e-19;1.071268e-13;2.129766e-21;3.486343e-16,6,13.68939208984375,5,16
4,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.106256e-17;3.412638e-13;4.054773e-13;4.716501e-14;3.931071e-16;1.949815e-12;1.90806e-18;1.824822e-12;6.121067e-21;2.027802e-14;1.279075e-13;3.763884e-13;4.462277e-16;1.519897e-18;4.72542e-15;1.901417e-22;1.958333e-15,6,16.33243751525879,5,16
5,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.216804e-16;1.027848e-12;1.923032e-12;9.871704e-14;1.741655e-15;5.414947e-12;9.015274e-18;2.917042e-12;4.999717e-20;1.04626e-13;5.701582e-13;7.53161e-13;2.89217e-15;6.555856e-18;1.853754e-14;1.728187e-21;1.370404e-14,6,15.904876708984375,5,16
6,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,4.021602e-16;2.946982e-12;3.456852e-12;3.06241e-13;7.542609e-15;1.213781e-11;2.259668e-17;4.915143e-12;1.29936e-19;3.118557e-13;1.274256e-12;1.784917e-12;8.527161e-15;3.4423e-17;3.335624e-14;7.023476e-21;9.304481e-14,6,14.508125305175781,5,16
7,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.322223e-15;1.636867e-11;6.650898e-12;1.647503e-12;3.375119e-14;1.053814e-10;1.603286e-16;1.962336e-11;9.364337e-19;1.046528e-12;3.626226e-12;5.249748e-12;6.293956e-14;3.586596e-16;9.486415e-14;6.185332e-20;3.096311e-13,6,13.482261657714844,5,16
8,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,3.847126e-15;3.522526e-11;1.609279e-11;4.051177e-12;8.951068e-14;2.132081e-10;5.052997e-16;5.358153e-11;3.317128e-18;2.88007e-12;9.827403e-12;1.268382e-11;1.918737e-13;1.402003e-15;1.864206e-13;3.847045e-19;1.141472e-12,6,12.813751220703125,5,16
9,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,9.930245e-15;1.24078e-10;5.912557e-11;2.618293e-11;3.526978e-13;8.07891e-10;2.445839e-15;1.228882e-10;3.086928e-17;1.191814e-11;3.029043e-11;4.161046e-11;1.083325e-12;9.818369e-15;6.588301e-13;2.766859e-18;3.851535e-12,6,11.643281936645508,5,16
10,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,3.55603e-14;3.352727e-10;1.630451e-10;6.387837e-11;1.196571e-12;1.823781e-09;7.499686e-15;3.259174e-10;1.198626e-16;2.729036e-11;8.416785e-11;1.197843e-10;3.199172e-12;3.816932e-14;1.674594e-12;1.629966e-17;1.212757e-11,6,11.021154403686523,5,16
11,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,2.076237e-13;2.080303e-09;6.8929e-10;4.074129e-10;6.699456e-12;6.718063e-09;3.223397e-14;1.009096e-09;1.477796e-15;9.966123e-11;4.114298e-10;4.829149e-10;2.4414e-11;3.296067e-13;9.753382e-12;1.735776e-16;6.851886e-11,6,10.098766326904297,5,16
12,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,3.491427e-13;3.122763e-09;1.057112e-09;6.120455e-10;1.130651e-11;1.000548e-08;5.569456e-14;1.621209e-09;2.755215e-15;1.524264e-10;6.470466e-10;7.881722e-10;3.636368e-11;6.314864e-13;1.597701e-11;4.06398e-16;1.172156e-10,6,9.817373275756836,5,16
13,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.153524e-12;7.349062e-09;2.53284e-09;1.58528e-09;3.938297e-11;2.131766e-08;1.714737e-13;4.603681e-09;1.195007e-14;3.600755e-10;1.392453e-09;2.390356e-09;1.316725e-10;2.465057e-12;4.899633e-11;1.868214e-15;3.66938e-10,6,9.11583137512207,5,16
14,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,2.96096e-12;1.937445e-08;5.722766e-09;3.870799e-09;1.394926e-10;4.773701e-08;4.961014e-13;1.046114e-08;5.397301e-14;9.391664e-10;4.018436e-09;6.233768e-09;3.576842e-10;9.732308e-12;1.24852e-10;9.270817e-15;1.047965e-09,6,8.625438690185547,5,16
15,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.252651e-11;6.075486e-08;2.247713e-08;1.944284e-08;6.854708e-10;1.63617e-07;2.839279e-12;3.227351e-08;4.202929e-13;3.535069e-09;1.373628e-08;2.017836e-08;1.596709e-09;6.225026e-11;6.15194e-10;7.034327e-14;4.301502e-09,6,7.879966735839844,5,16
16,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,2.939288e-11;1.450365e-07;4.81174e-08;4.112401e-08;1.819521e-09;3.205753e-07;7.778988e-12;7.025544e-08;1.731367e-12;7.891983e-09;3.382098e-08;4.440428e-08;3.795723e-09;2.023355e-10;1.478918e-09;2.981479e-13;1.06461e-08,6,7.534245491027832,5,16
17,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.185142e-10;6.866648e-07;1.726494e-07;1.107635e-07;8.866539e-09;1.02677e-06;4.366711e-11;2.668119e-07;1.491371e-11;4.887643e-08;1.353581e-07;2.057695e-07;2.072534e-08;1.583318e-09;7.233733e-09;3.098154e-12;6.062556e-08,6,6.847400665283203,5,16
18,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,2.130317e-10;1.206195e-06;2.809706e-07;1.839603e-07;1.839566e-08;1.697339e-06;8.810448e-11;4.995902e-07;3.452053e-11;8.220436e-08;2.450554e-07;3.789877e-07;3.772571e-08;3.468265e-09;1.311828e-08;8.1628e-12;1.072331e-07,6,6.552608489990234,5,16
19,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,7.758927e-10;3.85913e-06;7.952141e-07;6.21643e-07;6.760458e-08;4.243014e-06;3.764214e-10;1.383975e-06;2.101439e-10;2.625639e-07;7.387387e-07;1.100487e-06;1.523884e-07;1.483488e-08;4.899362e-08;5.898779e-11;3.069449e-07,6,5.879911422729492,5,16
20,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.679835e-09;7.90895e-06;1.546836e-06;1.27355e-06;1.35422e-07;8.469157e-06;9.389702e-10;2.806306e-06;6.717805e-10;5.423342e-07;1.468278e-06;2.087115e-06;3.914521e-07;4.093955e-08;1.037461e-07;1.839742e-10;6.412078e-07,6,5.622201919555664,5,16
21,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,5.403941e-09;2.06984e-05;4.478069e-06;3.59655e-06;3.936954e-07;2.083372e-05;3.273585e-09;7.896197e-06;4.002943e-09;2.209642e-06;4.402757e-06;6.358449e-06;1.421378e-06;2.006222e-07;3.551346e-07;1.097597e-09;2.321209e-06,6,5.021993637084961,5,16
22,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,8.284736e-09;3.303807e-05;7.098487e-06;5.635642e-06;6.048476e-07;3.274297e-05;5.713877e-09;1.244743e-05;7.884233e-09;3.418419e-06;7.737353e-06;1.039874e-05;2.329723e-06;3.660296e-07;5.683379e-07;2.40359e-09;3.778853e-06,6,4.794938087463379,1,16
23,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.31556e-08;5.12835e-05;9.632403e-06;8.37647e-06;1.060672e-06;4.682855e-05;9.932598e-09;1.88189e-05;1.714048e-08;5.099022e-06;1.239018e-05;1.510834e-05;3.961149e-06;6.221586e-07;8.870284e-07;4.707495e-09;5.942212e-06,6,4.555072784423828,1,16
24,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,12,23,1.77034e-08;7.557937e-05;1.390872e-05;1.185556e-05;1.486551e-06;6.133074e-05;1.653024e-08;2.776792e-05;3.237552e-08;7.742357e-06;1.766946e-05;2.214105e-05;6.203155e-06;1.017327e-06;1.148162e-06;9.129219e-09;8.362117e-06,6,4.421402931213379,1,16
0,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,6.272028e-17;6.260132e-15;1.630699e-16;2.678535e-16;1;9.469414e-18;3.68296e-21;1.436155e-19;1.130277e-17;8.080299e-20;1.158653e-18;4.026414e-22;3.24006e-19;4.907853e-13;6.765661e-19;1.055912e-15;1.341309e-14;5.14179e-14;3.484311e-16;4.694498e-19;4.401471e-20;1.067478e-21;1.186271e-14;2.064751e-20;2.09033e-19,4,-41.4686279296875,4,24
1,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,2.566441e-07;2.388768e-13;1.843895e-10;4.684556e-11;0.02365514;7.394053e-10;2.564623e-07;0.0006404864;0.0515182;7.370706e-07;7.752931e-11;5.20603e-11;8.394586e-09;8.927946e-10;8.400826e-07;1.060188e-05;6.955151e-09;4.924756e-13;1.607756e-06;2.161895e-15;1.121433e-11;1.880019e-10;6.936995e-13;1.146289e-07;2.839373e-10,4,-4.693881988525391,8,24
2,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.335805e-14;1.510544e-15;3.582304e-15;9.363324e-14;1.669494e-10;6.540205e-14;6.160614e-14;5.032644e-13;2.474873e-08;1.606769e-09;1.878132e-14;2.881937e-14;1.042963e-16;1.277412e-13;1.457432e-11;1.80052e-11;1.990228e-13;2.251725e-17;4.092613e-13;5.751734e-19;1.142464e-17;1.563726e-13;8.22703e-20;5.691205e-11;7.393843e-15,4,8.734203338623047,8,24
3,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,8.136069e-15;2.565302e-15;3.725874e-14;5.388679e-14;4.723532e-11;1.678763e-14;1.061561e-13;2.178445e-14;1.583162e-08;3.095111e-11;2.20164e-15;9.562178e-14;1.079334e-16;6.813501e-15;2.610108e-12;1.607459e-11;2.456093e-13;5.671359e-17;7.994564e-14;7.672858e-19;3.195261e-16;1.04249e-13;3.852847e-21;2.437222e-11;1.886383e-14,4,10.212007522583008,8,24
4,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.150443e-15;9.894471e-16;9.534502e-15;2.165095e-14;7.105144e-13;1.812846e-15;5.309731e-14;3.685109e-16;2.942651e-11;3.401626e-12;6.922427e-15;7.108236e-14;9.495808e-19;1.515357e-15;2.341203e-14;4.410985e-13;1.331514e-14;2.308345e-17;6.84536e-15;9.307628e-19;4.960065e-17;4.009056e-14;3.382804e-21;3.852661e-12;3.111426e-15,4,11.262191772460938,8,24
5,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.599955e-15;2.208417e-15;2.608248e-14;3.5039e-14;1.243499e-12;3.115494e-15;8.138154e-14;9.205628e-16;9.411247e-11;5.895015e-12;1.076394e-14;1.804034e-13;1.639364e-18;2.721094e-15;7.017349e-14;8.058721e-13;4.544909e-14;3.827152e-17;1.067054e-14;2.503532e-18;1.098633e-16;7.851616e-14;6.621794e-21;1.105441e-11;5.226444e-15,4,10.942682266235352,8,24
6,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,3.555553e-15;9.510486e-15;1.122665e-13;9.222951e-14;1.677429e-12;9.008788e-15;2.123742e-13;2.299725e-15;2.265896e-10;9.031003e-12;1.979149e-14;3.43227e-13;4.202081e-18;6.731903e-15;1.377528e-13;1.19008e-12;6.968922e-14;1.233785e-16;1.916374e-14;7.729853e-18;3.996315e-16;1.991977e-13;3.69913e-20;3.236038e-11;1.376008e-14,4,10.094093322753906,8,24
7,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,8.177513e-15;2.063432e-14;2.712984e-13;1.991925e-13;3.713929e-12;1.927498e-14;4.895493e-13;7.370173e-15;3.296397e-10;1.852754e-11;4.400416e-14;5.840844e-13;9.849528e-18;1.771093e-14;3.431726e-13;2.46373e-12;1.44397e-13;3.213133e-16;4.710935e-14;1.908256e-17;1.245281e-15;4.150144e-13;1.131277e-19;1.069548e-10;3.931107e-14,4,9.642168045043945,8,24
8,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.263946e-14;5.272354e-14;7.006255e-13;4.758653e-13;8.203187e-12;5.784035e-14;1.051293e-12;1.644927e-14;6.174156e-10;3.886988e-11;8.143518e-14;1.290268e-12;2.847375e-17;4.623296e-14;9.011721e-13;5.649404e-12;3.989375e-13;1.03533e-15;1.321909e-13;6.122273e-17;3.658679e-15;9.384837e-13;3.95086e-19;2.26206e-10;1.248146e-13,4,9.145017623901367,8,24
9,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,2.898702e-14;2.138915e-13;1.139327e-12;1.022445e-12;1.918862e-11;1.36696e-13;3.628636e-12;5.504067e-14;9.285196e-10;8.373857e-11;3.180891e-13;2.125809e-12;1.003371e-16;1.362842e-13;2.149503e-12;1.194114e-11;8.525828e-13;2.884241e-15;4.206726e-13;2.238032e-16;7.790485e-15;2.068344e-12;2.438166e-18;6.854516e-10;3.897921e-13,4,8.592035293579102,8,24
10,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,5.342465e-14;6.085153e-13;2.784626e-12;2.889319e-12;4.800852e-11;4.958968e-13;8.858665e-12;1.475835e-13;1.952518e-09;2.04093e-10;7.894682e-13;5.700135e-12;4.068896e-16;4.603005e-13;6.175266e-12;3.210225e-11;3.064234e-12;1.069837e-14;1.196833e-12;9.011924e-16;3.094826e-14;5.882452e-12;1.260273e-17;1.417922e-09;1.302601e-12,4,8.105052947998047,8,24
11,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.248984e-13;3.873041e-12;1.358822e-11;1.335763e-11;1.704056e-10;2.214134e-12;3.915086e-11;8.039699e-13;4.555114e-09;8.104477e-10;4.912215e-12;2.499759e-11;2.292023e-15;2.153512e-12;2.367804e-11;1.508604e-10;1.293244e-11;6.340929e-14;5.193652e-12;8.196392e-15;1.628273e-13;2.658637e-11;1.307087e-16;4.954964e-09;5.534843e-12,4,7.601737976074219,23,24
12,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.548525e-13;6.328924e-12;2.469449e-11;1.973849e-11;2.676328e-10;3.989151e-12;6.066089e-11;1.429416e-12;6.298031e-09;1.230574e-09;7.901799e-12;3.961219e-11;4.279789e-15;3.664477e-12;4.102253e-11;2.675073e-10;2.288222e-11;1.195289e-13;8.404549e-12;1.48065e-14;3.09656e-13;4.709414e-11;2.79696e-16;6.900152e-09;8.995101e-12,4,7.373226165771484,23,24
13,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,3.029797e-13;1.166063e-11;6.540205e-11;4.526604e-11;5.691921e-10;1.00054e-11;1.271327e-10;3.732626e-12;8.658044e-09;2.055015e-09;1.91206e-11;7.596363e-11;1.301707e-14;8.466037e-12;8.424825e-11;6.039598e-10;4.330796e-11;2.63858e-13;2.185999e-11;3.609555e-14;6.662703e-13;8.959052e-11;8.428914e-16;1.163078e-08;2.152684e-11,4,6.958717346191406,23,24
14,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,6.06779e-13;3.805773e-11;1.676571e-10;1.287777e-10;1.464983e-09;3.019569e-11;3.345547e-10;1.23872e-11;1.712348e-08;5.510927e-09;6.099108e-11;2.020095e-10;5.506762e-14;2.682705e-11;2.476684e-10;1.834563e-09;1.321698e-10;9.181805e-13;6.474447e-11;1.437313e-13;2.090674e-12;2.789729e-10;4.33912e-15;2.471641e-08;7.37802e-11,4,6.586513519287109,23,24
15,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.573815e-12;1.491491e-10;6.656895e-10;3.429879e-10;5.649647e-09;1.170427e-10;1.516197e-09;5.704655e-11;5.421447e-08;1.554266e-08;2.601339e-10;6.124082e-10;3.104405e-13;1.28728e-10;7.382224e-10;7.880567e-09;4.281039e-10;4.77313e-12;2.580288e-10;7.713437e-13;1.298546e-11;8.925599e-10;2.883849e-14;7.488277e-08;3.145766e-10,4,6.150411605834961,23,24
16,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,2.627227e-12;4.036548e-10;1.552356e-09;7.870884e-10;1.244977e-08;3.267248e-10;3.484815e-09;1.492834e-10;9.907288e-08;3.612855e-08;5.973516e-10;1.303181e-09;1.068288e-12;3.236607e-10;1.703021e-09;1.743196e-08;9.631018e-10;1.393283e-11;5.907654e-10;2.542934e-12;3.85758e-11;2.006262e-09;1.314171e-13;1.53142e-07;8.895641e-10,4,5.8997039794921875,23,24
17,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,7.138528e-12;2.308267e-09;8.081471e-09;4.467157e-09;4.894038e-08;1.44759e-09;1.056853e-08;7.335208e-10;3.948326e-07;1.301441e-07;3.054138e-09;7.099788e-09;9.071717e-12;1.612227e-09;5.717773e-09;7.896768e-08;3.613883e-09;1.128291e-10;2.30173e-09;2.010716e-11;2.96302e-10;9.21631e-09;8.149732e-13;3.711504e-07;3.54089e-09,4,5.394229888916016,8,24
18,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.065699e-11;4.110191e-09;1.510336e-08;7.869211e-09;9.396939e-08;2.96927e-09;1.881493e-08;1.470471e-09;6.594476e-07;2.324771e-07;5.768019e-09;1.239166e-08;2.076016e-11;3.286158e-09;1.058163e-08;1.520011e-07;7.163855e-09;2.489633e-10;4.150035e-09;4.376182e-11;6.494544e-10;1.794557e-08;1.819491e-12;5.192462e-07;7.256e-09,4,5.152551651000977,8,24
19,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,3.563373e-11;1.520993e-08;4.590895e-08;3.134859e-08;3.151673e-07;1.049585e-08;7.009085e-08;5.597151e-09;1.894848e-06;6.533907e-07;2.118957e-08;4.425396e-08;1.045664e-10;1.514841e-08;4.129252e-08;4.892287e-07;2.912439e-08;1.305191e-09;1.51542e-08;2.647558e-10;2.69746e-09;5.700824e-08;1.077475e-11;1.708919e-06;3.435333e-08,4,4.609119415283203,8,24
20,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,6.787882e-11;3.677487e-08;9.717887e-08;7.73443e-08;5.869482e-07;2.526924e-08;1.58153e-07;1.454978e-08;3.30476e-06;1.274312e-06;5.226601e-08;9.019033e-08;3.421119e-10;3.470584e-08;9.35589e-08;9.399742e-07;5.631331e-08;3.248266e-09;3.233557e-08;7.853015e-10;7.174856e-09;1.270687e-07;3.657448e-11;3.406055e-06;8.763881e-08,4,4.431119918823242,23,24
21,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,1.536089e-10;1.289132e-07;3.520842e-07;2.379283e-07;1.502589e-06;8.088508e-08;5.002144e-07;5.10385e-08;8.495368e-06;3.668192e-06;1.86979e-07;2.853043e-07;1.963129e-09;9.629319e-08;3.148652e-07;2.513802e-06;1.877186e-07;1.243005e-08;7.636965e-08;3.821073e-09;3.21722e-08;4.141426e-07;1.885419e-10;8.426451e-06;3.261088e-07,4,3.9471254348754883,8,24
22,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,2.254045e-10;2.195815e-07;5.740437e-07;4.008244e-07;2.351274e-06;1.379988e-07;8.405121e-07;9.485478e-08;1.213246e-05;6.461565e-06;3.591194e-07;4.843517e-07;3.807453e-09;1.656354e-07;4.822405e-07;4.255592e-06;3.189679e-07;2.263512e-08;1.21492e-07;7.501522e-09;5.894661e-08;7.167544e-07;4.118265e-10;1.1201e-05;5.556362e-07,4,3.762613296508789,8,24
23,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,3.222163e-10;3.867235e-07;9.032767e-07;7.315049e-07;3.57473e-06;2.225489e-07;1.339266e-06;1.806565e-07;1.642792e-05;1.036315e-05;6.022997e-07;7.429817e-07;6.466369e-09;2.998452e-07;7.51395e-07;6.70636e-06;5.66497e-07;4.115479e-08;1.834766e-07;1.510738e-08;1.104288e-07;1.246632e-06;8.570694e-10;1.669466e-05;9.049944e-07,4,3.5686798095703125,23,24
24,test:isAncestor:D24:d4:b2:N4:t1:paligned:tree307:i1,12,23,4.503003e-10;5.594123e-07;1.193474e-06;1.098337e-06;4.978755e-06;3.483578e-07;2.00581e-06;2.855099e-07;2.030034e-05;1.477106e-05;9.045456e-07;1.145474e-06;1.132125e-08;4.79711e-07;1.078899e-06;1.011912e-05;8.401522e-07;6.483986e-08;2.760574e-07;2.471535e-08;1.850488e-07;1.91525e-06;1.491508e-09;2.113454e-05;1.377166e-06,4,3.4694442749023438,23,24
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,1.288446e-20;4.489023e-22;4.692271e-20;1.109862e-22;8.46832e-21;1.26331e-16;2.717349e-14;2.855288e-19;2.034338e-18;5.77205e-20;1.679083e-24;3.3892e-22;1.659141e-17;7.540479e-19;5.196889e-24;1.630384e-16;3.227132e-19;2.570471e-23;1.255559e-21;1.699907e-21;6.566517e-15;4.295118e-25;3.228502e-16;1.512091e-17;3.750632e-19;2.534411e-25;1.64664e-16;2.940111e-24;7.521701e-19;4.702822e-21;1.090445e-20;1.698797e-19;2.18706e-17,3,-54.48317337036133,6,32
1,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,4.663429e-17;1.172457e-13;1.293421e-12;3.094967e-16;6.316626e-11;2.058654e-07;5.115566e-05;5.580571e-13;2.460894e-08;9.956068e-13;7.315623e-21;5.715027e-11;6.84035e-16;3.209923e-17;6.59573e-19;3.855703e-14;3.230908e-14;4.700488e-18;5.172194e-12;2.080989e-12;4.059716e-11;9.32745e-17;7.341423e-09;4.768765e-12;2.613187e-16;1.150742e-16;2.50365e-11;6.637456e-15;1.146362e-12;1.005503e-11;6.519739e-14;6.353184e-14;9.948778e-17,3,-20.910741806030273,6,32
2,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,2.887047e-20;3.437975e-16;9.50961e-16;4.45885e-17;1.564075e-16;8.883622e-11;7.49575e-13;1.875722e-17;5.761451e-12;8.288109e-17;1.427459e-21;9.399005e-15;1.349179e-21;1.696629e-21;2.028223e-21;7.119293e-18;1.590007e-18;3.272273e-18;2.343277e-16;3.248892e-16;1.26072e-14;5.117707e-15;1.711077e-17;3.220326e-16;1.130795e-20;7.773432e-17;4.648123e-16;4.875111e-18;3.396044e-18;1.080487e-13;3.432499e-20;3.848083e-17;2.59125e-21,3,17.125274658203125,5,32
3,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,1.978671e-18;9.36023e-16;1.738577e-15;2.253595e-17;4.136638e-16;5.976419e-12;1.275716e-12;2.711213e-18;6.487269e-13;1.989589e-16;8.16886e-21;3.283506e-14;5.397309e-22;1.113816e-20;1.295995e-21;3.373527e-18;3.003192e-19;1.458475e-18;2.666469e-15;4.769008e-16;8.741475e-14;1.703349e-15;5.112487e-17;6.632627e-16;3.707391e-20;5.136674e-17;4.211777e-16;2.116503e-19;8.879737e-18;1.504282e-13;1.027305e-20;9.236e-18;4.67829e-19,3,18.028926849365234,5,32
4,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,12,23,5.298671e-17;1.977364e-14;9.611689e-16;3.369752e-17;2.083234e-15;4.574704e-13;1.175127e-13;4.712849e-18;1.098892e-13;1.317909e-16;1.288199e-19;9.773298e-14;8.065144e-22;1.818534e-19;8.491134e-22;5.528737e-18;3.271984e-19;2.865328e-18;7.683133e-15;1.71775e-15;2.879047e-13;3.008597e-15;2.593244e-17;2.989027e-15;1.686208e-19;3.211538e-17;4.026999e-16;3.604142e-20;1.164187e-16;4.928563e-14;5.648576e-20;1.758416e-17;6.620494e-17,3,18.809593200683594,5,32
