accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_seed,predictive_order
0,test:l2:t1:prandomized:c0:i13,0,2.1404778394185087e-08,3,0.24982452392578125,,11,2
0,test:l2:t1:prandomized:c0:i13,1,1.1014897438599291e-07,3,0.6235389709472656,,11,2
0,test:l2:t1:prandomized:c0:i13,2,1.1860252868700627e-07,3,0.65155029296875,,11,2
0,test:l2:t1:prandomized:c0:i13,3,1.4064232800592436e-07,3,0.7221164703369141,,11,2
0,test:l2:t1:prandomized:c0:i13,0,2.407316515018465e-07,4,1.0165748596191406,,11,2
0,test:l2:t1:prandomized:c0:i13,1,1.3318213198942885e-08,4,0.194580078125,,11,2
0,test:l2:t1:prandomized:c0:i13,2,1.6843689110146443e-08,4,0.2204761505126953,,11,2
0,test:l2:t1:prandomized:c0:i13,3,2.1928659066361433e-07,4,0.9556961059570312,,11,2
0,test:l2:t1:prandomized:c0:i13,0,7.18223645890248e-07,5,2.5301570892333984,,11,2
0,test:l2:t1:prandomized:c0:i13,1,6.101774943090277e-07,5,2.1163501739501953,,11,2
0,test:l2:t1:prandomized:c0:i13,2,2.8903616566822166e-07,5,1.1519641876220703,,11,2
0,test:l2:t1:prandomized:c0:i13,3,3.8996890339149104e-07,5,1.434591293334961,,11,2
0,test:l2:t2:paligned:c20:i17,0,1.3320685638973373e-06,0,10.804422378540039,,11,2
0,test:l2:t2:paligned:c20:i17,1,1.460917928852723e-07,0,-0.4866905212402344,,11,2
0,test:l2:t2:paligned:c20:i17,2,8.918428306969872e-08,0,-0.3889617919921875,,11,2
-1,test:l2:t2:paligned:c20:i17,3,0.6548547744750977,0,-16.680177688598633,,11,2
0,test:l2:t2:paligned:c20:i17,0,1.0998753168678377e-05,1,-2.4887924194335938,,11,2
0,test:l2:t2:paligned:c20:i17,1,1.5196903859759914e-06,1,1.7008705139160156,,11,2
0,test:l2:t2:paligned:c20:i17,2,3.490968403241368e-09,1,0.06511116027832031,,11,2
0,test:l2:t2:paligned:c20:i17,3,5.975326189400221e-07,1,1.7021369934082031,,11,2
0,test:l2:t2:paligned:c20:i17,0,4.770823736066632e-10,2,-0.019069671630859375,,11,2
0,test:l2:t2:paligned:c20:i17,1,5.1536112266603595e-08,2,-0.2979240417480469,,11,2
0,test:l2:t2:paligned:c20:i17,2,2.6565771804598626e-06,2,-1.5714778900146484,,11,2
0,test:l2:t2:paligned:c20:i17,3,1.4170668691804167e-05,2,-2.6861438751220703,,11,2
0,test:l2:t2:paligned:c20:i17,0,2.9668148826544893e-08,3,-0.2299785614013672,,11,2
0,test:l2:t2:paligned:c20:i17,1,3.227409450801133e-09,3,0.08351898193359375,,11,2
0,test:l2:t2:paligned:c20:i17,2,5.100985163153382e-07,3,1.4960746765136719,,11,2
0,test:l2:t2:paligned:c20:i17,3,1.7600154933461454e-07,3,0.7260856628417969,,11,2
0,test:l2:t2:paligned:c20:i17,0,5.242761176305066e-07,4,1.5285205841064453,,11,2
0,test:l2:t2:paligned:c20:i17,1,1.2463148379993072e-07,4,0.5908927917480469,,11,2
0,test:l2:t2:paligned:c20:i17,2,2.8742277891069534e-07,4,0.9912452697753906,,11,2
0,test:l2:t2:paligned:c20:i17,3,8.525789496616198e-08,4,0.47449493408203125,,11,2
0,test:l2:t2:paligned:c20:i17,0,3.192980670974066e-07,5,1.0635223388671875,,11,2
0,test:l2:t2:paligned:c20:i17,1,4.0018488789428375e-07,5,1.2460746765136719,,11,2
0,test:l2:t2:paligned:c20:i17,2,1.832921157074452e-07,5,0.7446098327636719,,11,2
0,test:l2:t2:paligned:c20:i17,3,7.78053959038516e-08,5,0.4507865905761719,,11,2
-1,test:l2:t2:prandomized:c45:i22,0,0.6931461095809937,0,-35.39200973510742,,11,2
0,test:l2:t2:prandomized:c45:i22,1,2.0835898340010317e-08,0,-0.9368228912353516,,11,2
0,test:l2:t2:prandomized:c45:i22,2,1.6772925164332264e-06,0,-3.712728500366211,,11,2
0,test:l2:t2:prandomized:c45:i22,3,4.2560785118439526e-07,0,-2.2963409423828125,,11,2
0,test:l2:t2:prandomized:c45:i22,0,3.314021341793705e-07,1,-2.473539352416992,,11,2
0,test:l2:t2:prandomized:c45:i22,1,1.4790202840231359e-08,1,1.3528575897216797,,11,2
0,test:l2:t2:prandomized:c45:i22,2,2.1408469308425992e-07,1,-2.1724395751953125,,11,2
0,test:l2:t2:prandomized:c45:i22,3,7.332596396736335e-07,1,-3.1325645446777344,,11,2
0,test:l2:t2:prandomized:c45:i22,0,6.838391186647641e-09,2,0.8248195648193359,,11,2
0,test:l2:t2:prandomized:c45:i22,1,1.6332646346484125e-10,2,-0.09144020080566406,,11,2
0,test:l2:t2:prandomized:c45:i22,2,3.1718070658826036e-07,2,-2.469167709350586,,11,2
0,test:l2:t2:prandomized:c45:i22,3,4.985245141142514e-07,2,-2.8184356689453125,,11,2
0,test:l2:t2:prandomized:c45:i22,0,1.6603806329840154e-08,3,1.553548812866211,,11,2
0,test:l2:t2:prandomized:c45:i22,1,5.607914133065606e-10,3,0.19620132446289062,,11,2
0,test:l2:t2:prandomized:c45:i22,2,7.3997927785285356e-09,3,0.8745670318603516,,11,2
0,test:l2:t2:prandomized:c45:i22,3,1.8303900617411273e-09,3,0.3781261444091797,,11,2
0,test:l2:t2:prandomized:c45:i22,0,1.3748202576380208e-10,4,0.07028579711914062,,11,2
0,test:l2:t2:prandomized:c45:i22,1,7.185803951870184e-09,4,0.8572120666503906,,11,2
0,test:l2:t2:prandomized:c45:i22,2,1.069996979907728e-09,4,0.2800788879394531,,11,2
0,test:l2:t2:prandomized:c45:i22,3,8.90557405597292e-10,4,0.24187088012695312,,11,2
0,test:l2:t2:prandomized:c45:i22,0,3.7319649592859605e-09,5,0.5759086608886719,,11,2
0,test:l2:t2:prandomized:c45:i22,1,9.457936656076527e-10,5,0.2658538818359375,,11,2
0,test:l2:t2:prandomized:c45:i22,2,4.712527257311194e-09,5,0.6639862060546875,,11,2
0,test:l2:t2:prandomized:c45:i22,3,8.21878742840454e-09,5,0.9390735626220703,,11,2
0,test:l2:t3:paligned:c0:i26,0,2.781739749480039e-05,0,-2.4912452697753906,,11,2
0,test:l2:t3:paligned:c0:i26,1,1.956843078687598e-07,0,0.44043731689453125,,11,2
-1,test:l2:t3:paligned:c0:i26,2,0.6931471824645996,0,-31.31043243408203,,11,2
0,test:l2:t3:paligned:c0:i26,3,0.12507827579975128,0,-10.742202758789062,,11,2
0,test:l2:t3:paligned:c0:i26,0,3.360628761583939e-05,1,-2.6344528198242188,,11,2
0,test:l2:t3:paligned:c0:i26,1,5.795391189167276e-06,1,-1.4800987243652344,,11,2
0,test:l2:t3:paligned:c0:i26,2,4.331323566475476e-08,1,0.1940460205078125,,11,2
0,test:l2:t3:paligned:c0:i26,3,4.3036550778197125e-05,1,-2.8279571533203125,,11,2
0,test:l2:t3:paligned:c0:i26,0,2.6419169074642923e-09,2,0.045841217041015625,,11,2
0,test:l2:t3:paligned:c0:i26,1,1.377118906020769e-06,2,1.5314483642578125,,11,2
0,test:l2:t3:paligned:c0:i26,2,2.68622272869834e-07,2,-0.41204261779785156,,11,2
0,test:l2:t3:paligned:c0:i26,3,3.0706801226187963e-06,2,-1.1648139953613281,,11,2
0,test:l2:t3:paligned:c0:i26,0,1.599860297574196e-07,3,0.39350318908691406,,11,2
0,test:l2:t3:paligned:c0:i26,1,3.234428618270613e-07,3,0.5873966217041016,,11,2
0,test:l2:t3:paligned:c0:i26,2,5.504569458025799e-07,3,0.8100414276123047,,11,2
0,test:l2:t3:paligned:c0:i26,3,4.5147135097067803e-07,3,0.7167282104492188,,11,2
0,test:l2:t3:paligned:c0:i26,0,7.030547521935659e-07,4,0.9472141265869141,,11,2
0,test:l2:t3:paligned:c0:i26,1,3.3685424227769545e-08,4,0.17039108276367188,,11,2
0,test:l2:t3:paligned:c0:i26,2,2.8222268610988976e-07,4,0.5425662994384766,,11,2
0,test:l2:t3:paligned:c0:i26,3,6.77603168242058e-07,4,0.9247894287109375,,11,2
0,test:l2:t3:paligned:c0:i26,0,2.274764028697973e-06,5,2.4544830322265625,,11,2
0,test:l2:t3:paligned:c0:i26,1,2.007415560001391e-06,5,2.142681121826172,,11,2
0,test:l2:t3:paligned:c0:i26,2,9.137702363659628e-07,5,1.1300468444824219,,11,2
0,test:l2:t3:paligned:c0:i26,3,1.1241406809858745e-06,5,1.3104324340820312,,11,2
0,test:l2:t3:prandomized:c25:i31,0,7.6834432547912e-05,0,-7.3121185302734375,,11,2
0,test:l2:t3:prandomized:c25:i31,1,5.4433790808161575e-09,0,0.5597038269042969,,11,2
-1,test:l2:t3:prandomized:c25:i31,2,0.6931469440460205,0,-36.374197006225586,,11,2
-1,test:l2:t3:prandomized:c25:i31,3,0.6300197839736938,0,-19.31813621520996,,11,2
0,test:l2:t3:prandomized:c25:i31,0,1.8014827674051048e-06,1,-3.6218700408935547,,11,2
0,test:l2:t3:prandomized:c25:i31,1,1.5865094610489905e-05,1,-5.75963020324707,,11,2
0,test:l2:t3:prandomized:c25:i31,2,1.2025077467114897e-07,1,-1.1509418487548828,,11,2
0,test:l2:t3:prandomized:c25:i31,3,1.0795899285653832e-08,1,0.17437171936035156,,11,2
0,test:l2:t3:prandomized:c25:i31,0,5.278089076909964e-09,2,-0.3145332336425781,,11,2
0,test:l2:t3:prandomized:c25:i31,1,2.805716370346545e-08,2,-0.14536666870117188,,11,2
0,test:l2:t3:prandomized:c25:i31,2,6.94237272114151e-08,2,-0.8247051239013672,,11,2
0,test:l2:t3:prandomized:c25:i31,3,3.8318554288707674e-05,2,-6.641057968139648,,11,2
0,test:l2:t3:prandomized:c25:i31,0,2.1207473821505118e-07,3,-1.4181594848632812,,11,2
0,test:l2:t3:prandomized:c25:i31,1,6.80708822642373e-09,3,0.7290248870849609,,11,2
0,test:l2:t3:prandomized:c25:i31,2,3.956798266813166e-08,3,-1.1022815704345703,,11,2
0,test:l2:t3:prandomized:c25:i31,3,1.0310006182123743e-08,3,0.8982448577880859,,11,2
0,test:l2:t3:prandomized:c25:i31,0,2.3519137748451158e-09,4,0.0146636962890625,,11,2
0,test:l2:t3:prandomized:c25:i31,1,7.631066445412671e-09,4,-0.5596752166748047,,11,2
0,test:l2:t3:prandomized:c25:i31,2,1.7046533073994397e-09,4,0.32858848571777344,,11,2
0,test:l2:t3:prandomized:c25:i31,3,5.143942161112136e-09,4,0.5900173187255859,,11,2
0,test:l2:t3:prandomized:c25:i31,0,3.660322178689057e-08,5,-0.8951358795166016,,11,2
0,test:l2:t3:prandomized:c25:i31,1,2.096659734718287e-09,5,0.26654624938964844,,11,2
0,test:l2:t3:prandomized:c25:i31,2,4.228070338285761e-09,5,-0.42052650451660156,,11,2
0,test:l2:t3:prandomized:c25:i31,3,2.7349809528232072e-08,5,-0.9313831329345703,,11,2
0,test:l3:t0:paligned:c0:i0,0,1.8789427258525393e-07,0,0.7054481506347656,,11,3
0,test:l3:t0:paligned:c0:i0,1,4.9889425923765884e-09,0,-0.11354827880859375,,11,3
-1,test:l3:t0:paligned:c0:i0,2,0.6890631318092346,0,-20.118724822998047,,11,3
0,test:l3:t0:paligned:c0:i0,3,9.115402644965798e-05,0,-4.813568115234375,,11,3
0,test:l3:t0:paligned:c0:i0,0,8.451264932318736e-08,1,0.47894287109375,,11,3
0,test:l3:t0:paligned:c0:i0,1,7.985663046383706e-07,1,3.7173404693603516,,11,3
0,test:l3:t0:paligned:c0:i0,2,4.0904785691964207e-07,1,0.6779937744140625,,11,3
0,test:l3:t0:paligned:c0:i0,3,1.0875083944483777e-07,1,0.7850875854492188,,11,3
0,test:l3:t0:paligned:c0:i0,0,1.9366844128398952e-08,2,0.31586456298828125,,11,3
0,test:l3:t0:paligned:c0:i0,1,3.521925009408733e-06,2,-2.225879669189453,,11,3
0,test:l3:t0:paligned:c0:i0,2,1.9359464431545348e-07,2,-0.23672103881835938,,11,3
0,test:l3:t0:paligned:c0:i0,3,6.983445643982122e-08,2,0.15234375,,11,3
0,test:l3:t0:paligned:c0:i0,0,9.114147303534992e-08,3,0.0222015380859375,,11,3
0,test:l3:t0:paligned:c0:i0,1,2.607641036433961e-08,3,-0.3157215118408203,,11,3
0,test:l3:t0:paligned:c0:i0,2,5.695975460184854e-07,3,-0.7078227996826172,,11,3
0,test:l3:t0:paligned:c0:i0,3,1.0698027352873396e-08,3,-0.18331527709960938,,11,3
0,test:l3:t0:paligned:c0:i0,0,1.4352957578012138e-07,4,-0.6460685729980469,,11,3
0,test:l3:t0:paligned:c0:i0,1,1.309175274855079e-07,4,0.4189891815185547,,11,3
0,test:l3:t0:paligned:c0:i0,2,1.3897789585826104e-08,4,0.08284187316894531,,11,3
0,test:l3:t0:paligned:c0:i0,3,1.847364927698436e-08,4,-0.03546905517578125,,11,3
0,test:l3:t0:paligned:c0:i0,0,6.2760477703704964e-06,5,-2.5046463012695312,,11,3
0,test:l3:t0:paligned:c0:i0,1,2.517931989132194e-06,5,-1.5684432983398438,,11,3
0,test:l3:t0:paligned:c0:i0,2,2.9441425795084797e-06,5,-1.713714599609375,,11,3
0,test:l3:t0:paligned:c0:i0,3,3.3695025649649324e-06,5,-1.9930801391601562,,11,3
0,test:l3:t0:prandomized:c20:i4,0,0.00030702981166541576,0,-0.7475547790527344,,11,3
0,test:l3:t0:prandomized:c20:i4,1,7.307608029805124e-06,0,0.1429920196533203,,11,3
0,test:l3:t0:prandomized:c20:i4,2,4.561475361697376e-05,0,0.3747539520263672,,11,3
0,test:l3:t0:prandomized:c20:i4,3,3.818553523160517e-05,0,-0.1598987579345703,,11,3
0,test:l3:t0:prandomized:c20:i4,0,2.8125759854447097e-06,1,0.06491661071777344,,11,3
0,test:l3:t0:prandomized:c20:i4,1,0.16217583417892456,1,-5.442176818847656,,11,3
0,test:l3:t0:prandomized:c20:i4,2,7.122260285541415e-06,1,-0.12025260925292969,,11,3
0,test:l3:t0:prandomized:c20:i4,3,3.5727862268686295e-06,1,0.08570098876953125,,11,3
0,test:l3:t0:prandomized:c20:i4,0,6.443532765842974e-05,2,0.4619884490966797,,11,3
0,test:l3:t0:prandomized:c20:i4,1,0.00010332619422115386,2,0.606201171875,,11,3
0,test:l3:t0:prandomized:c20:i4,2,0.00021288509014993906,2,0.9399394989013672,,11,3
0,test:l3:t0:prandomized:c20:i4,3,3.4442899050191045e-05,2,0.3271293640136719,,11,3
0,test:l3:t0:prandomized:c20:i4,0,0.0007879704935476184,3,-1.0948638916015625,,11,3
0,test:l3:t0:prandomized:c20:i4,1,2.8747599571943283e-06,3,-0.0789947509765625,,11,3
0,test:l3:t0:prandomized:c20:i4,2,0.00034857174614444375,3,-0.7874374389648438,,11,3
0,test:l3:t0:prandomized:c20:i4,3,4.17332339566201e-05,3,0.36305999755859375,,11,3
0,test:l3:t0:prandomized:c20:i4,0,3.77395044779405e-05,4,-0.29274940490722656,,11,3
0,test:l3:t0:prandomized:c20:i4,1,0.00020901422249153256,4,-0.6335620880126953,,11,3
0,test:l3:t0:prandomized:c20:i4,2,7.21559626981616e-06,4,0.14263916015625,,11,3
0,test:l3:t0:prandomized:c20:i4,3,2.2824257030151784e-05,4,0.2613639831542969,,11,3
0,test:l3:t0:prandomized:c20:i4,0,0.0011076884111389518,5,-1.251352310180664,,11,3
0,test:l3:t0:prandomized:c20:i4,1,0.000644262763671577,5,-1.01348876953125,,11,3
0,test:l3:t0:prandomized:c20:i4,2,0.0002919379621744156,5,-0.7315807342529297,,11,3
0,test:l3:t0:prandomized:c20:i4,3,0.0007624096469953656,5,-1.0831794738769531,,11,3
0,test:l3:t1:paligned:c40:i8,0,0.0012673318851739168,0,-3.387388229370117,,11,3
0,test:l3:t1:paligned:c40:i8,1,3.11282929033041e-06,0,0.4275379180908203,,11,3
0,test:l3:t1:paligned:c40:i8,2,0.15918627381324768,0,-8.354925155639648,,11,3
0,test:l3:t1:paligned:c40:i8,3,4.8160727601498365e-05,0,0.008829116821289062,,11,3
0,test:l3:t1:paligned:c40:i8,0,0.00011581659782677889,1,-1.5552959442138672,,11,3
-1,test:l3:t1:paligned:c40:i8,1,0.4753176271915436,1,-10.542367935180664,,11,3
0,test:l3:t1:paligned:c40:i8,2,0.002885043155401945,1,-4.1224365234375,,11,3
0,test:l3:t1:paligned:c40:i8,3,2.400108496658504e-05,1,1.302591323852539,,11,3
0,test:l3:t1:paligned:c40:i8,0,7.680828275624663e-07,2,-0.1464977264404297,,11,3
0,test:l3:t1:paligned:c40:i8,1,0.001263319281861186,2,-3.2590999603271484,,11,3
0,test:l3:t1:paligned:c40:i8,2,1.76472203747835e-05,2,1.1285152435302734,,11,3
0,test:l3:t1:paligned:c40:i8,3,0.005037924274802208,2,-4.402469635009766,,11,3
0,test:l3:t1:paligned:c40:i8,0,0.00016955379396677017,3,-1.7298755645751953,,11,3
0,test:l3:t1:paligned:c40:i8,1,1.1504707799758762e-06,3,-0.07392692565917969,,11,3
0,test:l3:t1:paligned:c40:i8,2,6.733331247232854e-06,3,-0.45412445068359375,,11,3
0,test:l3:t1:paligned:c40:i8,3,9.591628895577742e-07,3,0.14566993713378906,,11,3
0,test:l3:t1:paligned:c40:i8,0,5.674290150636807e-06,4,-0.44798851013183594,,11,3
0,test:l3:t1:paligned:c40:i8,1,3.3731750590959564e-05,4,-0.9161262512207031,,11,3
0,test:l3:t1:paligned:c40:i8,2,5.204919943935238e-07,4,-0.08600234985351562,,11,3
0,test:l3:t1:paligned:c40:i8,3,1.465966306568589e-06,4,-0.009202957153320312,,11,3
0,test:l3:t1:paligned:c40:i8,0,5.171741577214561e-06,5,-0.3997631072998047,,11,3
0,test:l3:t1:paligned:c40:i8,1,1.5862879081396386e-06,5,0.3124542236328125,,11,3
0,test:l3:t1:paligned:c40:i8,2,8.879385404725326e-08,5,0.014150619506835938,,11,3
0,test:l3:t1:paligned:c40:i8,3,4.526033080765046e-06,5,-0.4023628234863281,,11,3
0,test:l3:t1:prandomized:c0:i13,0,2.2719564185536e-07,0,0.6256580352783203,,11,3
0,test:l3:t1:prandomized:c0:i13,1,1.0712419395986217e-08,0,0.1743144989013672,,11,3
-1,test:l3:t1:prandomized:c0:i13,2,0.6917052865028381,0,-21.806337356567383,,11,3
0,test:l3:t1:prandomized:c0:i13,3,1.002325825538719e-05,0,-3.4443321228027344,,11,3
0,test:l3:t1:prandomized:c0:i13,0,2.67674010956398e-07,1,0.3369274139404297,,11,3
0,test:l3:t1:prandomized:c0:i13,1,5.739824473494082e-07,1,2.763612747192383,,11,3
0,test:l3:t1:prandomized:c0:i13,2,1.4113044244368211e-07,1,-0.08481025695800781,,11,3
0,test:l3:t1:prandomized:c0:i13,3,1.014647992292339e-07,1,0.41298866271972656,,11,3
0,test:l3:t1:prandomized:c0:i13,0,1.0696658669928638e-08,2,0.03867149353027344,,11,3
0,test:l3:t1:prandomized:c0:i13,1,2.0640093225665623e-06,2,-2.1547183990478516,,11,3
0,test:l3:t1:prandomized:c0:i13,2,2.3574469310005952e-07,2,-0.9756793975830078,,11,3
0,test:l3:t1:prandomized:c0:i13,3,2.965909118302079e-08,2,-0.37901878356933594,,11,3
0,test:l3:t1:prandomized:c0:i13,0,1.186268576702787e-07,3,-0.01021575927734375,,11,3
0,test:l3:t1:prandomized:c0:i13,1,1.8386613120924267e-08,3,-0.32958412170410156,,11,3
0,test:l3:t1:prandomized:c0:i13,2,7.63330604058865e-07,3,-1.5048637390136719,,11,3
0,test:l3:t1:prandomized:c0:i13,3,7.3470367567551875e-09,3,-0.21189117431640625,,11,3
0,test:l3:t1:prandomized:c0:i13,0,1.2250242775735387e-07,4,-0.6800460815429688,,11,3
0,test:l3:t1:prandomized:c0:i13,1,1.5787713891768362e-07,4,0.47585105895996094,,11,3
0,test:l3:t1:prandomized:c0:i13,2,2.7670395752465993e-08,4,0.2000751495361328,,11,3
0,test:l3:t1:prandomized:c0:i13,3,8.35588842562629e-09,4,-0.1767253875732422,,11,3
0,test:l3:t1:prandomized:c0:i13,0,8.293965947814286e-06,5,-3.2960948944091797,,11,3
0,test:l3:t1:prandomized:c0:i13,1,2.994550186485867e-06,5,-2.375629425048828,,11,3
0,test:l3:t1:prandomized:c0:i13,2,3.3643275401118444e-06,5,-2.4801673889160156,,11,3
0,test:l3:t1:prandomized:c0:i13,3,5.328696715878323e-06,5,-2.924297332763672,,11,3
0,test:l3:t2:paligned:c20:i17,0,0.00027993140975013375,0,-0.6648941040039062,,11,3
0,test:l3:t2:paligned:c20:i17,1,0.0004477263137232512,0,1.4039802551269531,,11,3
0,test:l3:t2:paligned:c20:i17,2,5.220375896897167e-06,0,-0.09288978576660156,,11,3
0,test:l3:t2:paligned:c20:i17,3,0.00016504552331753075,0,-0.4642314910888672,,11,3
0,test:l3:t2:paligned:c20:i17,0,1.0887350072152913e-05,1,-0.14280128479003906,,11,3
-1,test:l3:t2:paligned:c20:i17,1,0.21784409880638123,1,-5.700372695922852,,11,3
0,test:l3:t2:paligned:c20:i17,2,4.758643626701087e-06,1,0.08291816711425781,,11,3
0,test:l3:t2:paligned:c20:i17,3,4.49157232651487e-06,1,0.09231185913085938,,11,3
0,test:l3:t2:paligned:c20:i17,0,0.00013885876978747547,2,0.6495895385742188,,11,3
0,test:l3:t2:paligned:c20:i17,1,0.00014501347322948277,2,0.6674137115478516,,11,3
0,test:l3:t2:paligned:c20:i17,2,0.0002609256189316511,2,0.9588184356689453,,11,3
0,test:l3:t2:paligned:c20:i17,3,0.0001251340436283499,2,0.6111087799072266,,11,3
0,test:l3:t2:paligned:c20:i17,0,0.0011464644921943545,3,-1.1832046508789062,,11,3
0,test:l3:t2:paligned:c20:i17,1,9.893592505250126e-07,3,-0.0392913818359375,,11,3
0,test:l3:t2:paligned:c20:i17,2,0.0006252841558307409,3,-0.9316177368164062,,11,3
0,test:l3:t2:paligned:c20:i17,3,4.618758975993842e-05,3,0.34814453125,,11,3
0,test:l3:t2:paligned:c20:i17,0,5.8497622376307845e-05,4,-0.3308563232421875,,11,3
0,test:l3:t2:paligned:c20:i17,1,0.00023863796377554536,4,-0.6213569641113281,,11,3
0,test:l3:t2:paligned:c20:i17,2,4.301633452996612e-06,4,0.10019874572753906,,11,3
0,test:l3:t2:paligned:c20:i17,3,3.0466821044683456e-05,4,0.2776336669921875,,11,3
0,test:l3:t2:paligned:c20:i17,0,0.0019883187487721443,5,-1.4578609466552734,,11,3
0,test:l3:t2:paligned:c20:i17,1,0.0010114259785041213,5,-1.1290168762207031,,11,3
0,test:l3:t2:paligned:c20:i17,2,0.0004255584208294749,5,-0.795440673828125,,11,3
0,test:l3:t2:paligned:c20:i17,3,0.001082074479199946,5,-1.1588191986083984,,11,3
0,test:l3:t2:prandomized:c45:i22,0,0.00010254684457322583,0,-2.9437294006347656,,11,3
0,test:l3:t2:prandomized:c45:i22,1,2.9757586617051857e-08,0,-0.06096076965332031,,11,3
0,test:l3:t2:prandomized:c45:i22,2,6.562573253177106e-05,0,-2.447286605834961,,11,3
0,test:l3:t2:prandomized:c45:i22,3,5.4089221521280706e-05,0,-2.4547061920166016,,11,3
0,test:l3:t2:prandomized:c45:i22,0,1.7889102309709415e-05,1,-1.5882511138916016,,11,3
0,test:l3:t2:prandomized:c45:i22,1,0.011919315904378891,1,-7.432981491088867,,11,3
0,test:l3:t2:prandomized:c45:i22,2,0.0002833967446349561,1,-3.8654117584228516,,11,3
0,test:l3:t2:prandomized:c45:i22,3,1.8092098343913676e-06,1,0.6125469207763672,,11,3
0,test:l3:t2:prandomized:c45:i22,0,6.703667168039829e-07,2,0.19177818298339844,,11,3
0,test:l3:t2:prandomized:c45:i22,1,2.272384153911844e-05,2,-1.5095386505126953,,11,3
0,test:l3:t2:prandomized:c45:i22,2,3.0837090889690444e-06,2,1.0214500427246094,,11,3
0,test:l3:t2:prandomized:c45:i22,3,0.0002943752915598452,2,-3.5341339111328125,,11,3
0,test:l3:t2:prandomized:c45:i22,0,8.988971785583999e-06,3,-1.0985965728759766,,11,3
0,test:l3:t2:prandomized:c45:i22,1,7.990811923264118e-08,3,-0.062137603759765625,,11,3
0,test:l3:t2:prandomized:c45:i22,2,1.2189530025352724e-06,3,-0.49530792236328125,,11,3
0,test:l3:t2:prandomized:c45:i22,3,2.720757379393035e-07,3,-0.05783271789550781,,11,3
0,test:l3:t2:prandomized:c45:i22,0,5.704509931092616e-08,4,-0.14048194885253906,,11,3
0,test:l3:t2:prandomized:c45:i22,1,1.6196031538129319e-06,4,-0.5044441223144531,,11,3
0,test:l3:t2:prandomized:c45:i22,2,8.936910944612464e-08,4,0.030765533447265625,,11,3
0,test:l3:t2:prandomized:c45:i22,3,2.879835392377572e-07,4,-0.06138038635253906,,11,3
0,test:l3:t2:prandomized:c45:i22,0,1.391272871842375e-05,5,-1.438650131225586,,11,3
0,test:l3:t2:prandomized:c45:i22,1,1.844605321821291e-07,5,-0.19059181213378906,,11,3
0,test:l3:t2:prandomized:c45:i22,2,3.747268237930257e-07,5,-0.3039093017578125,,11,3
0,test:l3:t2:prandomized:c45:i22,3,5.343878910935018e-06,5,-1.0018310546875,,11,3
0,test:l3:t3:paligned:c0:i26,0,2.2230103979836713e-07,0,0.6920070648193359,,11,3
0,test:l3:t3:paligned:c0:i26,1,2.424531686529008e-09,0,0.070770263671875,,11,3
-1,test:l3:t3:paligned:c0:i26,2,0.6862609386444092,0,-19.80748748779297,,11,3
0,test:l3:t3:paligned:c0:i26,3,1.7634047253523022e-05,0,-3.7541122436523438,,11,3
0,test:l3:t3:paligned:c0:i26,0,1.922864214520814e-07,1,0.28200531005859375,,11,3
0,test:l3:t3:paligned:c0:i26,1,7.293198223123909e-07,1,4.072223663330078,,11,3
0,test:l3:t3:paligned:c0:i26,2,5.038646122557111e-08,1,-0.042659759521484375,,11,3
0,test:l3:t3:paligned:c0:i26,3,4.671231579322921e-08,1,0.17722129821777344,,11,3
0,test:l3:t3:paligned:c0:i26,0,1.9368442849554413e-08,2,0.20038223266601562,,11,3
0,test:l3:t3:paligned:c0:i26,1,1.278150534744782e-06,2,-1.5682201385498047,,11,3
0,test:l3:t3:paligned:c0:i26,2,2.493379156476294e-07,2,-0.8871383666992188,,11,3
0,test:l3:t3:paligned:c0:i26,3,3.429944683830399e-08,2,-0.3517036437988281,,11,3
0,test:l3:t3:paligned:c0:i26,0,1.0523105231641239e-07,3,0.3464508056640625,,11,3
0,test:l3:t3:paligned:c0:i26,1,1.8040086757764584e-08,3,-0.03034210205078125,,11,3
0,test:l3:t3:paligned:c0:i26,2,4.504645403358154e-07,3,-1.16204833984375,,11,3
0,test:l3:t3:paligned:c0:i26,3,5.955747894859087e-09,3,0.0894775390625,,11,3
0,test:l3:t3:paligned:c0:i26,0,7.61871135068759e-08,4,-0.3320789337158203,,11,3
0,test:l3:t3:paligned:c0:i26,1,1.959944739837738e-07,4,0.7929344177246094,,11,3
