actual_cumulative_variance,family,model_seed,nuisance_distance,nuisance_type,predictive_span,repair_fraction,summed_marginal_variance,summed_off_diagonal_covariance
0.27869374227422367,0:0,11,2,N1,8,0.7628100292523571,1.1749811402048636,-0.7708986477220301
0.1040155559296636,0:1,11,2,N1,8,0.39078408945474796,0.17073676857285136,-0.10575374910922619
0.1836092277901571,0:2,11,2,N1,8,0.6261643101956642,0.4911495418916729,-0.27668704188651344
1.9370126011469135,0:3,11,2,N1,8,0.2862796533683152,2.7139657854626194,-1.1469493662202315
0.004594124460330325,1:0,11,2,N1,8,0.9782991356578541,0.21170237221417662,-0.19076745140925291
0.0010771351586148132,1:1,11,2,N1,8,0.9830108044162496,0.06340118655441529,-0.01685374557121122
0.25125103148661765,1:2,11,2,N1,8,0.3536176602164778,0.38870342833123084,-0.26257565124948695
0.029995847808701608,1:3,11,2,N1,8,0.8720322836509233,0.23440168086517585,-0.23024530569591659
1.2195795684316788,2:0,11,2,N1,8,-0.3896116580131881,0.8776405705860194,-0.4314922995178752
0.5514605721506692,2:1,11,2,N1,8,-0.39287310243130835,0.3959158743090635,0.5069331892394378
0.08640166536762688,2:2,11,2,N1,8,0.8467638854207391,0.5638466206537487,-0.3622901874599241
1.2558022198375056,2:3,11,2,N1,8,0.7955169425375406,6.1413509530884,-4.836794717971923
1.673507799688726,3:0,11,2,N1,8,-0.2931417306187658,1.2941410520314396,-0.40711205447602583
0.015861457306148925,3:1,11,2,N1,8,0.9608735557170848,0.40538969479204445,0.24004268864806977
0.29702867162359325,3:2,11,2,N1,8,0.3285443929668791,0.44236531575935106,-0.03436627359879674
0.016409875079261838,3:3,11,2,N1,8,0.7659428432156705,0.0701105460935878,0.02652369792974696
